Order ID,Order Date,Processed Date,Ship Date,Ship Mode,Customer ID,Postal Code,City,County,State,RegionName,Latitude,Longitude,Product ID,Product name,Cost,List Price,Quantity,Discount,Cost of Order,Gross Revenue,Net Revenue,Net Profit,Products.List_Price_Bin,CustomerSegment,CustomerType,sub-category,Product Categories.Category
CA-2016-113733,"Wednesday, 24 November 2021","Monday, 29 November 2021","Friday, 3 December 2021",2,LH-13733,27834,Greenville,Pitt,North Carolina,Southern,35.62,-77.4,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.3,200,333.4,233.38,33.38,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-151008,"Tuesday, 13 June 2023","Sunday, 25 June 2023","Monday, 26 June 2023",3,JM-51008,84020,Draper,Salt Lake,Utah,Pacific Northwest,40.5,-111.88,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2014-135972,"Wednesday, 11 September 2019","Sunday, 15 September 2019","Tuesday, 17 September 2019",1,JG-35972,98198,Seattle,King,Washington,Pacific Northwest,47.39,-122.31,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-165414,"Saturday, 5 December 2020","Monday, 14 December 2020","Thursday, 17 December 2020",3,LS-65414,28540,Jacksonville,Onslow,North Carolina,Southern,34.74,-77.46,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.2,180,300,240,60,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-109960,"Thursday, 24 November 2022","Wednesday, 7 December 2022","Friday, 9 December 2022",1,DB-09960,48234,Detroit,Wayne,Michigan,Midwest,42.43,-83.04,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.1,122.6,204.4,183.96,61.36,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-101798,"Wednesday, 30 November 2022","Wednesday, 7 December 2022","Sunday, 11 December 2022",2,MV-01798,10009,New York,New York,New York,Northeast,40.73,-73.98,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.1,122.6,204.4,183.96,61.36,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-117870,"Monday, 17 January 2022","Sunday, 30 January 2022","Wednesday, 2 February 2022",1,JH-17870,44240,Kent,Portage,Ohio,Midwest,41.14,-81.35,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.4,170,283.4,170.04,0.04,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-167241,"Saturday, 10 June 2023","Wednesday, 21 June 2023","Wednesday, 28 June 2023",2,BD-67241,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-111647,"Monday, 20 June 2022","Friday, 24 June 2022","Tuesday, 28 June 2022",2,RD-11647,75023,Plano,Collin,Texas,Southern,33.06,-96.74,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.3,200,333.4,233.38,33.38,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-128699,"Wednesday, 23 November 2022","Monday, 28 November 2022","Wednesday, 30 November 2022",1,ND-28699,32216,Jacksonville,Duval,Florida,Southern,30.28,-81.58,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.1,122.6,204.4,183.96,61.36,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-141929,"Tuesday, 27 June 2023","Monday, 3 July 2023","Friday, 7 July 2023",2,RA-41929,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-163531,"Friday, 17 June 2022","Thursday, 23 June 2022","Monday, 27 June 2022",2,SC-63531,10024,New York,New York,New York,Northeast,40.79,-73.98,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.3,180,300,210,30,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-167395,"Friday, 25 November 2022","Saturday, 3 December 2022","Monday, 5 December 2022",3,KM-67395,1852,Lowell,Middlesex,Massachusetts,New England,42.63,-71.3,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.3,170,283.4,198.38,28.38,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-162075,"Saturday, 12 March 2022","Tuesday, 15 March 2022","Monday, 21 March 2022",2,TT-62075,77041,Houston,Harris,Texas,Southern,29.86,-95.58,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-140872,"Thursday, 19 May 2022","Monday, 23 May 2022","Monday, 30 May 2022",2,NR-40872,33024,Hollywood,Broward,Florida,Southern,26.03,-80.25,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2022-114180,"Friday, 6 January 2023","Monday, 9 January 2023","Sunday, 15 January 2023",2,DB-41147,32839,Orlando,Orange,Florida,Southern,28.49,-81.41,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.2,132.8,221.4,177.12,44.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2014-105767,"Tuesday, 14 May 2019","Sunday, 26 May 2019","Thursday, 30 May 2019",2,AR-05767,19134,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.99,-75.11,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.4,180,300,180,0,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-132353,"Tuesday, 7 September 2021","Friday, 17 September 2021","Sunday, 19 September 2021",3,DB-32353,60653,Chicago,Cook,Illinois,Midwest,41.82,-87.61,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.2,180,300,240,60,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2014-119137,"Monday, 8 July 2019","Friday, 19 July 2019","Tuesday, 23 July 2019",2,AG-19137,85705,Tucson,Pima,Arizona,Southern,32.27,-110.98,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.2,132.8,221.4,177.12,44.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-137099,"Monday, 28 November 2022","Monday, 12 December 2022","Thursday, 15 December 2022",3,FP-37099,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.3,180,300,210,30,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2015-156867,"Friday, 6 November 2020","Thursday, 19 November 2020","Monday, 23 November 2020",2,LC-56867,80013,Aurora,Arapahoe,Colorado,Pacific Northwest,39.66,-104.78,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.1,122.6,204.4,183.96,61.36,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2015-147662,"Sunday, 2 February 2020","Saturday, 15 February 2020","Thursday, 20 February 2020",2,KB-47662,44312,Akron,Summit,Ohio,Midwest,41.03,-81.44,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.4,180,300,180,0,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2015-156496,"Sunday, 26 July 2020","Wednesday, 5 August 2020","Tuesday, 11 August 2020",2,WB-56496,97756,Redmond,Deschutes,Oregon,Pacific Northwest,44.28,-121.19,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-165309,"Saturday, 2 November 2019","Wednesday, 6 November 2019","Sunday, 10 November 2019",2,KD-65309,77095,Houston,Harris,Texas,Southern,29.89,-95.65,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-169019,"Sunday, 14 July 2019","Saturday, 20 July 2019","Wednesday, 24 July 2019",2,LF-69019,78207,San Antonio,Bexar,Texas,Southern,29.42,-98.53,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.2,122.6,204.4,163.52,40.92,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-112823,"Wednesday, 2 December 2020","Thursday, 10 December 2020","Wednesday, 16 December 2020",2,RA-12823,44105,Cleveland,Cuyahoga,Ohio,Midwest,41.45,-81.62,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.02,132.8,221.4,216.972,84.172,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-124667,"Thursday, 4 November 2021","Tuesday, 16 November 2021","Sunday, 21 November 2021",2,BD-24667,10011,New York,New York,New York,Northeast,40.74,-74,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.3,132.8,221.4,154.98,22.18,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-125794,"Monday, 21 June 2021","Monday, 28 June 2021","Friday, 2 July 2021",2,ML-25794,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.1,132.8,221.4,199.26,66.46,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-115791,"Saturday, 5 January 2019","Tuesday, 15 January 2019","Thursday, 17 January 2019",1,DL-15791,19134,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.99,-75.11,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.4,200,333.4,200.04,0.04,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-167360,"Monday, 18 November 2019","Thursday, 21 November 2019","Tuesday, 26 November 2019",1,RB-67360,63116,Saint Louis,St. Louis (city),Missouri,Midwest,38.58,-90.26,158,Maxell LTO Ultrium - 800 GB,60.4,100.7,2,0.3,120.8,201.4,140.98,20.18,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-166555,"Friday, 28 June 2019","Tuesday, 2 July 2019","Friday, 5 July 2019",3,JK-66555,14304,Niagara Falls,Niagara,New York,Northeast,43.09,-78.96,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2015-115343,"Monday, 11 January 2021","Friday, 22 January 2021","Monday, 25 January 2021",3,FO-15343,19143,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.94,-75.23,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.2,122.6,204.4,163.52,40.92,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2015-106495,"Sunday, 7 June 2020","Thursday, 11 June 2020","Saturday, 13 June 2020",3,AC-06495,33614,Tampa,Hillsborough,Florida,Southern,28.01,-82.5,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.2,122.6,204.4,163.52,40.92,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2015-168732,"Wednesday, 25 November 2020","Monday, 30 November 2020","Sunday, 6 December 2020",2,KM-68732,30076,Roswell,Fulton,Georgia,Southern,34.02,-84.31,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.3,132.8,221.4,154.98,22.18,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-135034,"Saturday, 23 July 2022","Thursday, 28 July 2022","Saturday, 30 July 2022",3,AT-35034,60653,Chicago,Cook,Illinois,Midwest,41.82,-87.61,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-130162,"Sunday, 20 December 2020","Wednesday, 23 December 2020","Sunday, 27 December 2020",2,JH-30162,90032,Los Angeles,Los Angeles,California,Southwest,34.08,-118.18,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.2,180,300,240,60,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-114251,"Monday, 21 October 2019","Wednesday, 30 October 2019","Monday, 4 November 2019",2,MD-14251,19143,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.94,-75.23,158,Maxell LTO Ultrium - 800 GB,60.4,100.7,2,0.2,120.8,201.4,161.12,40.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2015-122140,"Tuesday, 24 March 2020","Wednesday, 1 April 2020","Monday, 6 April 2020",2,MO-22140,75220,Dallas,Dallas,Texas,Southern,32.87,-96.86,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.2,132.8,221.4,177.12,44.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-102869,"Sunday, 25 August 2019","Thursday, 29 August 2019","Tuesday, 3 September 2019",1,LC-02869,19140,Philadelphia,Philadelphia,Pennsylvania,Northeast,40.01,-75.15,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.2,122.6,204.4,163.52,40.92,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-102869,"Sunday, 25 August 2019","Thursday, 29 August 2019","Tuesday, 3 September 2019",1,LC-02869,19140,Philadelphia,Philadelphia,Pennsylvania,Northeast,40.01,-75.15,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.4,170,283.4,170.04,0.04,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-145814,"Tuesday, 10 November 2020","Friday, 20 November 2020","Wednesday, 25 November 2020",2,KD-45814,10035,New York,New York,New York,Northeast,40.8,-73.94,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.1,170,283.4,255.06,85.06,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-138233,"Tuesday, 26 October 2021","Saturday, 30 October 2021","Thursday, 4 November 2021",2,PF-38233,94601,Oakland,Alameda,California,Southwest,37.78,-122.22,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.02,122.6,204.4,200.312,77.712,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-149909,"Thursday, 29 October 2020","Monday, 2 November 2020","Friday, 6 November 2020",2,RA-49909,47201,Columbus,Bartholomew,Indiana,Midwest,39.21,-85.93,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-135853,"Sunday, 29 November 2020","Friday, 11 December 2020","Monday, 14 December 2020",3,CA-35853,48205,Detroit,Wayne,Michigan,Midwest,42.43,-82.98,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.03,200,333.4,323.398,123.398,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-162110,"Saturday, 3 July 2021","Tuesday, 6 July 2021","Saturday, 10 July 2021",2,NP-62110,85023,Phoenix,Maricopa,Arizona,Southern,33.63,-112.11,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.2,180,300,240,60,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-155845,"Wednesday, 7 June 2023","Saturday, 10 June 2023","Tuesday, 13 June 2023",1,CM-55845,75007,Carrollton,Denton,Texas,Southern,33,-96.88,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.2,122.6,204.4,163.52,40.92,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-153983,"Tuesday, 19 November 2019","Thursday, 28 November 2019","Thursday, 5 December 2019",2,AH-53983,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.2,180,300,240,60,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-122609,"Sunday, 3 November 2019","Saturday, 9 November 2019","Friday, 15 November 2019",2,DP-22609,75007,Carrollton,Denton,Texas,Southern,33,-96.88,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.03,132.8,221.4,214.758,81.958,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-155474,"Wednesday, 30 June 2021","Sunday, 4 July 2021","Saturday, 10 July 2021",2,CC-55474,98105,Seattle,King,Washington,Pacific Northwest,47.66,-122.3,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-133242,"Thursday, 4 June 2020","Friday, 12 June 2020","Thursday, 18 June 2020",2,KH-33242,22204,Arlington,Arlington,Virginia,Southern,38.86,-77.1,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-146675,"Friday, 3 April 2020","Thursday, 9 April 2020","Monday, 13 April 2020",2,SB-46675,60201,Evanston,Cook,Illinois,Midwest,42.05,-87.69,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.2,132.8,221.4,177.12,44.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-119697,"Friday, 18 December 2020","Tuesday, 22 December 2020","Friday, 25 December 2020",1,EM-19697,19134,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.99,-75.11,158,Maxell LTO Ultrium - 800 GB,60.4,100.7,2,0.2,120.8,201.4,161.12,40.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-122210,"Sunday, 15 November 2020","Sunday, 29 November 2020","Thursday, 3 December 2020",2,WB-22210,19134,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.99,-75.11,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.3,180,300,210,30,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-110555,"Friday, 29 March 2019","Thursday, 11 April 2019","Thursday, 18 April 2019",2,MM-10555,59405,Great Falls,Cascade,Montana,Pacific Northwest,47.5,-111.25,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-141145,"Wednesday, 6 January 2021","Saturday, 9 January 2021","Friday, 15 January 2021",2,DB-41145,32839,Orlando,Orange,Florida,Southern,28.49,-81.41,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.2,132.8,221.4,177.12,44.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-164182,"Monday, 8 July 2019","Sunday, 14 July 2019","Thursday, 18 July 2019",2,ST-64182,19140,Philadelphia,Philadelphia,Pennsylvania,Northeast,40.01,-75.15,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.4,180,300,180,0,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-128531,"Thursday, 18 November 2021","Thursday, 25 November 2021","Saturday, 27 November 2021",1,NS-28531,75217,Dallas,Dallas,Texas,Southern,32.72,-96.68,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.3,132.8,221.4,154.98,22.18,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-103310,"Sunday, 28 April 2019","Saturday, 11 May 2019","Thursday, 16 May 2019",2,GM-03310,95123,San Jose,Santa Clara,California,Southwest,37.25,-121.83,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.2,180,300,240,60,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-131856,"Tuesday, 28 April 2020","Tuesday, 5 May 2020","Sunday, 10 May 2020",2,JG-31856,77041,Houston,Harris,Texas,Southern,29.86,-95.58,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-121188,"Sunday, 16 August 2020","Thursday, 27 August 2020","Thursday, 3 September 2020",2,CB-21188,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-139164,"Friday, 12 June 2020","Wednesday, 17 June 2020","Monday, 22 June 2020",2,CS-39164,90805,Long Beach,Los Angeles,California,Southwest,33.86,-118.18,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2017-125647,"Thursday, 9 September 2021","Saturday, 18 September 2021","Thursday, 23 September 2021",2,LC-25647,60653,Chicago,Cook,Illinois,Midwest,41.82,-87.61,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2019-104191,"Sunday, 27 November 2022","Tuesday, 6 December 2022","Sunday, 11 December 2022",2,KW-16570,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.2,132.8,221.4,177.12,44.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2019-104196,"Sunday, 27 November 2022","Tuesday, 6 December 2022","Monday, 12 December 2022",2,LE-16810,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,158,Maxell LTO Ultrium - 800 GB,60.4,100.7,2,0.1,120.8,201.4,181.26,60.46,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2017-113453,"Monday, 10 October 2022","Monday, 24 October 2022","Monday, 31 October 2022",2,CM-13453,19143,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.94,-75.23,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.4,180,300,180,0,100 - 200,Consumer,Single Purchase,Accessories,Technology
US-2017-102904,"Monday, 31 October 2022","Friday, 4 November 2022","Friday, 11 November 2022",2,CB-02904,35601,Decatur,Morgan,Alabama,Southern,34.59,-86.99,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.01,132.8,221.4,219.186,86.386,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2019-104128,"Monday, 2 November 2020","Monday, 16 November 2020","Sunday, 22 November 2020",2,HA-14920,94513,Brentwood,Contra Costa,California,Southwest,37.93,-121.69,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.1,132.8,221.4,199.26,66.46,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2019-104139,"Monday, 7 November 2022","Wednesday, 16 November 2022","Monday, 21 November 2022",2,JB-15925,60623,Chicago,Cook,Illinois,Midwest,41.85,-87.72,158,Maxell LTO Ultrium - 800 GB,60.4,100.7,2,0.1,120.8,201.4,181.26,60.46,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2019-104092,"Monday, 13 June 2022","Friday, 17 June 2022","Friday, 24 June 2022",2,DL-13330,44312,Akron,Summit,Ohio,Midwest,41.03,-81.44,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.3,132.8,221.4,154.98,22.18,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-132962,"Monday, 11 January 2021","Friday, 22 January 2021","Monday, 25 January 2021",3,JM-32962,19143,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.94,-75.23,158,Maxell LTO Ultrium - 800 GB,60.4,100.7,2,0.2,120.8,201.4,161.12,40.32,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-131527,"Monday, 18 November 2019","Thursday, 21 November 2019","Wednesday, 27 November 2019",2,TB-31527,28540,Jacksonville,Onslow,North Carolina,Southern,34.74,-77.46,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.1,200,333.4,300.06,100.06,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-126361,"Saturday, 27 July 2019","Monday, 5 August 2019","Saturday, 10 August 2019",1,VD-26361,84062,Pleasant Grove,Utah,Utah,Pacific Northwest,40.37,-111.73,3,Logitech Mobile Speakerphone P710e - speaker phone,100,166.7,2,0.2,200,333.4,266.72,66.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-139192,"Thursday, 16 May 2019","Thursday, 23 May 2019","Tuesday, 28 May 2019",1,LC-39192,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-143714,"Tuesday, 23 June 2020","Tuesday, 7 July 2020","Saturday, 11 July 2020",2,CC-43714,19120,Philadelphia,Philadelphia,Pennsylvania,Northeast,40.03,-75.12,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.4,180,300,180,0,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2015-129917,"Thursday, 19 September 2019","Thursday, 26 September 2019","Friday, 27 September 2019",3,HM-29917,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,5,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,90,150,2,0.2,180,300,240,60,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-104276,"Friday, 12 November 2021","Sunday, 21 November 2021","Saturday, 27 November 2021",2,HF-04276,33311,Fort Lauderdale,Broward,Florida,Southern,26.14,-80.17,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.3,170,283.4,198.38,28.38,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2014-125829,"Thursday, 24 October 2019","Wednesday, 30 October 2019","Wednesday, 6 November 2019",2,WB-25829,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.2,170,283.4,226.72,56.72,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2016-142594,"Monday, 22 November 2021","Thursday, 2 December 2021","Tuesday, 7 December 2021",1,EJ-42594,2038,Franklin,Norfolk,Massachusetts,New England,42.09,-71.41,8,Anker Astro 15000mAh USB Portable Charger,85,141.7,2,0.1,170,283.4,255.06,85.06,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2022-114947,"Wednesday, 21 June 2023","Wednesday, 28 June 2023","Sunday, 2 July 2023",2,ML-25796,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,165,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,66.4,110.7,2,0.1,132.8,221.4,199.26,66.46,100 - 200,Consumer,Single Purchase,Accessories,Technology
CA-2019-104282,"Thursday, 24 November 2022","Wednesday, 30 November 2022","Friday, 2 December 2022",3,RR-19315,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,164,"Maxell 74 Minute CDR, 10-Pack",61.3,102.2,2,0.1,122.6,204.4,183.96,61.36,100 - 200,Consumer,Single Purchase,Accessories,Technology
